user_id,age,gender,region,facility_access,interest_team_vs_individual,interest_outdoor_preference,interest_competition_drive,interest_risk_tolerance,interest_creative_expression,interest_social_enjoyment,interest_endurance_interest,interest_power_interest,interest_speed_agility_interest,interest_spectator_engagement,interest_ambition_level,interest_strategy_preference,strength_endurance_self,strength_strength_self,strength_speed_self,strength_flexibility_self,strength_coordination_self,strength_agility_self,strength_reaction_time_self,strength_strategy_self,height_cm,weight_kg,bmi,sprint_100m_s,jump_cm,play_football_soccer,watch_football_soccer,enjoy_football_soccer,hours_football_soccer,pro_football_soccer,play_cricket,watch_cricket,enjoy_cricket,hours_cricket,pro_cricket,play_basketball,watch_basketball,enjoy_basketball,hours_basketball,pro_basketball,play_tennis,watch_tennis,enjoy_tennis,hours_tennis,pro_tennis,play_badminton,watch_badminton,enjoy_badminton,hours_badminton,pro_badminton,play_table_tennis,watch_table_tennis,enjoy_table_tennis,hours_table_tennis,pro_table_tennis,play_volleyball,watch_volleyball,enjoy_volleyball,hours_volleyball,pro_volleyball,play_swimming,watch_swimming,enjoy_swimming,hours_swimming,pro_swimming,play_athletics_track,watch_athletics_track,enjoy_athletics_track,hours_athletics_track,pro_athletics_track,play_cycling,watch_cycling,enjoy_cycling,hours_cycling,pro_cycling,play_martial_arts,watch_martial_arts,enjoy_martial_arts,hours_martial_arts,pro_martial_arts,play_boxing,watch_boxing,enjoy_boxing,hours_boxing,pro_boxing,play_gymnastics,watch_gymnastics,enjoy_gymnastics,hours_gymnastics,pro_gymnastics,play_archery,watch_archery,enjoy_archery,hours_archery,pro_archery,play_rock_climbing,watch_rock_climbing,enjoy_rock_climbing,hours_rock_climbing,pro_rock_climbing,play_rugby,watch_rugby,enjoy_rugby,hours_rugby,pro_rugby,play_weightlifting,watch_weightlifting,enjoy_weightlifting,hours_weightlifting,pro_weightlifting,play_esports,watch_esports,enjoy_esports,hours_esports,pro_esports,play_skateboarding,watch_skateboarding,enjoy_skateboarding,hours_skateboarding,pro_skateboarding,play_rowing,watch_rowing,enjoy_rowing,hours_rowing,pro_rowing
U0033,28,female,north_america,1,3,3,3,1,4,3,3,3,3,2,1,3,3,3,3,3,4,3,5,3,165.4,68.3,25.0,17.86,33.8,1,1,9.7,5.4,3,0,0,0.0,0.0,3,1,0,8.1,4.8,3,1,1,9.7,5.2,3,1,0,8.7,5.2,3,1,1,5.4,4.6,3,1,1,7.7,4.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,9.6,5.7,3,1,1,6.6,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0034,37,male,south_asia,1,4,5,4,2,3,3,3,4,2,3,3,4,1,4,3,3,2,1,1,5,182.8,75.0,22.4,17.11,66.7,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.9,4.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,5.0,4.8,3
U0035,14,male,europe,2,2,3,1,2,2,2,3,4,1,3,2,3,2,4,1,2,3,2,3,3,170.3,98.9,34.1,13.22,46.5,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,2,1,0,3.5,3.8,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.2,5.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0036,37,female,east_asia,5,2,3,3,3,4,3,1,2,2,3,2,4,2,2,1,5,4,2,1,3,167.2,70.3,25.1,17.66,46.2,1,1,10.0,5.4,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,1,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0037,36,male,north_america,3,3,2,3,3,3,5,2,3,3,3,2,1,3,3,3,3,3,5,2,4,178.8,108.9,34.1,15.39,39.7,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.9,4.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.3,4.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,5.0,3,0,0,0.0,0.0,3,1,0,5.6,4.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0038,20,male,east_asia,5,2,2,1,2,2,4,4,2,3,1,3,3,5,3,1,3,2,3,2,4,171.1,75.7,25.9,15.37,57.5,1,1,10.0,5.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,1.8,4.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,4.7,4.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0039,30,female,europe,2,4,2,4,1,2,4,5,3,3,1,1,3,5,4,3,2,3,5,3,3,158.9,78.3,31.0,21.76,38.3,1,1,10.0,6.0,3,1,0,6.2,4.2,3,1,1,10.0,5.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.8,3.3,3,0,0,0.0,0.0,3,1,1,6.6,4.7,3
U0040,17,other,east_asia,2,3,2,3,3,4,3,4,3,3,4,2,5,3,2,4,3,3,4,3,4,184.5,82.1,24.1,19.94,53.7,1,0,10.0,6.6,3,0,1,0.0,0.0,3,1,1,9.6,4.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.1,5.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,6.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0041,34,female,south_asia,1,3,3,4,5,4,1,4,3,3,2,4,2,3,2,3,3,2,3,4,4,164.8,75.1,27.7,16.55,42.1,1,1,8.1,6.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.1,3.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,8.4,4.7,3,0,0,0.0,0.0,3
U0042,32,female,europe,2,3,3,5,5,3,3,3,4,3,3,4,2,4,2,2,3,3,3,2,2,172.0,74.8,25.3,17.43,40.0,1,1,10.0,4.9,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.0,4.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0043,22,other,south_asia,3,3,1,4,5,4,4,2,3,2,3,4,3,3,2,5,3,4,2,3,3,176.1,80.1,25.8,17.0,52.1,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,8.9,6.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.2,3.4,3,0,1,0.0,0.0,3,1,1,6.6,4.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0044,14,male,europe,5,2,2,2,3,5,4,1,5,4,1,3,4,3,4,5,2,4,4,2,5,169.2,62.0,21.7,15.33,65.0,0,1,0.0,0.0,3,1,0,9.5,4.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.5,3.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.2,4.3,3,0,0,0.0,0.0,3,1,0,8.5,5.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0045,40,male,europe,2,4,2,5,1,3,4,3,3,4,4,4,4,5,1,4,4,4,5,5,4,181.9,70.5,21.3,15.2,35.9,1,0,10.0,6.3,3,0,1,0.0,0.0,3,1,1,10.0,6.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.7,4.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,4.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,4.9,5.9,3
U0046,25,male,south_asia,4,4,4,3,3,3,2,2,3,3,4,3,4,5,4,3,2,4,2,3,3,167.3,81.1,29.0,18.22,51.2,1,1,10.0,5.6,3,1,1,9.6,5.6,3,0,1,0.0,0.0,3,1,1,7.8,5.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.1,5.7,3,0,0,0.0,0.0,3,1,1,9.8,3.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,5.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,6.2,3
U0047,38,male,east_asia,4,4,3,4,3,4,4,2,3,5,3,3,4,3,3,2,5,3,5,4,5,190.4,77.7,21.4,15.56,38.1,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.4,4.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0048,31,female,europe,2,2,4,2,2,4,3,3,3,3,3,4,2,4,4,4,4,4,5,3,3,161.9,50.7,19.3,14.1,26.3,1,1,10.0,5.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.0,4.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.6,4.5,3,0,1,0.0,0.0,3
U0049,34,male,south_asia,5,3,3,1,2,5,3,2,1,3,5,3,4,3,3,3,2,3,4,2,4,177.6,69.7,22.1,14.5,54.9,0,1,0.0,0.0,3,1,1,10.0,5.2,3,1,1,5.1,4.1,3,1,1,5.0,4.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0050,34,male,south_asia,3,3,3,2,4,3,4,2,3,3,3,3,3,3,3,4,4,3,4,3,1,166.2,81.1,29.4,17.2,61.2,0,1,0.0,0.0,3,1,1,10.0,5.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.0,4.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.9,4.2,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.7,3.9,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0051,18,male,europe,1,2,5,4,2,4,2,2,4,1,4,3,3,2,2,3,4,3,3,3,1,178.6,69.4,21.8,13.38,54.0,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.6,4.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.8,4.6,3,0,1,0.0,0.0,3,1,0,8.4,5.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0052,23,male,europe,5,3,4,2,4,3,2,3,4,5,4,2,3,3,2,3,5,5,4,4,2,186.6,73.3,21.1,14.31,61.8,1,1,9.9,5.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.5,3.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.8,5.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.6,4.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0053,26,female,europe,5,4,4,4,3,3,2,1,3,3,4,2,4,2,4,3,1,3,1,4,3,164.3,67.7,25.1,16.96,33.9,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,1.8,3.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.4,3.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.8,4.6,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.6,5.0,3,0,1,0.0,0.0,3,1,1,9.5,4.7,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0054,26,male,south_asia,1,5,3,3,3,5,2,3,2,2,3,4,5,2,3,3,4,5,3,2,4,184.0,52.7,15.6,16.46,44.3,1,1,10.0,5.2,3,1,1,10.0,5.8,3,1,1,9.0,4.8,3,0,1,0.0,0.0,3,1,1,10.0,5.1,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.3,5.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.3,3,0,0,0.0,0.0,3
U0055,14,male,east_asia,5,3,3,5,3,2,1,4,4,5,2,4,3,3,5,4,3,2,4,4,2,161.7,58.3,22.3,14.44,56.2,1,1,10.0,6.2,3,0,0,0.0,0.0,3,1,1,8.1,4.9,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.3,5.9,3,1,0,6.3,5.6,3,0,1,0.0,0.0,3,1,0,6.6,5.5,3,0,1,0.0,0.0,3,1,1,10.0,6.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.4,5.8,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0056,28,male,africa,5,4,1,4,4,3,4,2,3,3,1,4,4,2,3,3,2,3,3,3,3,182.2,91.3,27.5,12.41,54.5,1,1,10.0,6.3,3,1,1,10.0,5.6,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,6.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0057,17,female,europe,5,2,3,3,3,3,2,4,3,5,3,2,4,3,3,4,4,4,5,5,5,167.4,59.2,21.1,17.5,22.7,1,1,10.0,5.9,3,1,1,5.7,4.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.5,4.5,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.4,3.8,3,1,1,7.7,5.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,5.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0058,33,female,north_america,2,4,4,4,1,3,3,2,3,4,3,2,1,4,5,2,4,5,5,3,3,158.1,81.4,32.6,16.88,60.2,1,1,9.2,4.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,5.9,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.8,4.6,3,0,1,0.0,0.0,3,1,0,3.5,4.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0059,32,female,east_asia,4,5,3,2,2,2,4,3,4,3,4,3,4,3,5,2,2,1,3,5,3,156.3,83.8,34.3,16.16,46.6,1,1,10.0,5.2,3,1,0,8.8,5.0,3,0,0,0.0,0.0,3,1,1,3.8,4.5,3,1,0,6.1,4.9,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,8.4,3.9,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0060,38,male,oceania,3,4,4,3,3,5,2,3,3,3,3,3,3,3,4,3,4,3,2,3,4,174.9,81.6,26.7,16.69,42.6,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,10.0,6.1,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.4,5.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.5,5.2,3,1,0,7.1,3.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0061,33,male,north_america,4,1,3,2,1,3,3,4,4,1,2,5,2,4,5,3,3,3,2,2,2,182.6,76.3,22.9,15.86,18.3,1,0,9.1,4.6,3,0,1,0.0,0.0,3,1,1,9.0,5.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.6,4.8,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,1.0,3.1,3,0,0,0.0,0.0,3,1,1,9.3,5.4,3,1,0,5.6,4.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0062,23,female,africa,4,4,2,3,2,4,3,3,2,3,2,3,5,2,3,4,3,3,2,2,5,161.0,69.6,26.9,17.89,50.9,1,1,10.0,5.5,3,1,1,10.0,5.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,5.8,3,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.1,5.6,3
U0063,40,female,africa,4,4,4,3,1,2,4,2,2,3,2,2,3,2,1,3,3,4,5,2,2,164.3,85.1,31.5,18.13,31.4,0,1,0.0,0.0,3,1,1,4.8,3.2,3,1,0,7.8,5.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.0,3.3,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,0,0,1,0.0,0.0,3,1,1,5.4,3.2,3,0,0,0.0,0.0,2,1,1,8.5,5.8,3,1,0,4.4,3.6,3,0,0,0.0,0.0,2
U0064,24,female,east_asia,3,2,2,2,4,3,3,4,3,3,3,4,3,5,4,4,2,4,4,3,2,168.1,66.2,23.4,17.76,38.0,1,1,10.0,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,5.4,3,1,1,5.7,4.9,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,8.7,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,1.5,4.6,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.8,4.9,3,1,1,7.9,5.4,3,1,1,8.9,4.4,3
U0065,22,female,europe,4,3,2,2,4,3,3,3,3,4,4,4,3,3,5,2,2,3,3,3,4,164.7,70.9,26.1,17.46,27.2,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.4,4.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0066,38,female,south_asia,3,4,3,4,3,3,2,4,5,3,3,3,3,4,4,3,4,1,4,2,3,160.2,56.9,22.2,15.84,16.9,1,1,10.0,6.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,9.0,5.2,3,1,1,7.2,4.5,3,1,0,10.0,5.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.9,4.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.1,4.1,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0067,23,male,south_asia,1,5,2,3,1,2,1,4,5,3,1,4,2,4,4,3,3,3,5,4,3,188.2,59.5,16.8,13.05,31.7,1,0,7.6,5.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.6,4.5,3,1,0,7.6,4.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.8,4.2,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.2,4.4,3
U0068,15,male,europe,1,4,3,2,3,4,3,3,3,2,3,1,3,4,2,5,2,3,2,2,3,181.1,68.9,21.0,13.87,51.4,1,1,10.0,6.6,3,0,0,0.0,0.0,3,1,1,9.1,4.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,2.2,2.6,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.4,5.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.6,3.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
